epoch,step,train_loss,val_acc,val_loss
351,3519,,0.7164547443389893,0.00036984964390285313
352,3529,,0.7147763967514038,0.00036770064616575837
353,3539,,0.7369517683982849,0.00034091260749846697
354,3549,0.0008731351117603481,,
354,3549,,0.7482110857963562,0.00033125930349342525
355,3559,,0.741260826587677,0.0003381873539183289
356,3569,,0.6395775079727173,0.0004555496561806649
357,3579,,0.7317253351211548,0.00035091181052848697
358,3589,,0.7142535448074341,0.0003740372776519507
359,3599,0.0013186335563659668,,
359,3599,,0.719483494758606,0.0003609141567721963
360,3609,,0.6800804138183594,0.0004079745849594474
361,3619,,0.7376194596290588,0.00034271914046257734
362,3629,,0.7500393390655518,0.000327115849358961
363,3639,,0.6944459676742554,0.00039526555337943137
364,3649,0.002019112929701805,,
364,3649,,0.7073140144348145,0.00038129452150315046
365,3659,,0.6897508502006531,0.0003991199773736298
366,3669,,0.7100819945335388,0.0003774482465814799
367,3679,,0.7473840117454529,0.00032826341339387
368,3689,,0.7194768786430359,0.00036704877857118845
369,3699,0.0008165073813870549,,
369,3699,,0.7614697813987732,0.0003127304371446371
370,3709,,0.7594066858291626,0.00031332916114479303
371,3719,,0.7314136624336243,0.0003474899276625365
372,3729,,0.7330069541931152,0.0003497481229715049
373,3739,,0.7293346524238586,0.0003485815832391381
374,3749,0.003899336326867342,,
374,3749,,0.7681843042373657,0.0003069777740165591
375,3759,,0.6506099104881287,0.00045266308006830513
376,3769,,0.760894238948822,0.00031497329473495483
377,3779,,0.7845909595489502,0.00028361909789964557
378,3789,,0.7553310990333557,0.0003191612777300179
379,3799,0.0009191432036459446,,
379,3799,,0.7763412594795227,0.0002963278675451875
380,3809,,0.773671567440033,0.00029826167155988514
381,3819,,0.746186375617981,0.0003318945236969739
382,3829,,0.760840654373169,0.00031238264637067914
383,3839,,0.6610389947891235,0.0004296625265851617
384,3849,0.002905934350565076,,
384,3849,,0.7625229358673096,0.0003148355463054031
385,3859,,0.6767905950546265,0.000411712535424158
386,3869,,0.7266699075698853,0.0003537737065926194
387,3879,,0.7317174673080444,0.00034619218786247075
388,3889,,0.7519177198410034,0.0003241310187149793
389,3899,0.0008539526024833322,,
389,3899,,0.7052736878395081,0.000379138276912272
390,3909,,0.7397710680961609,0.00033922880538739264
391,3919,,0.7391632795333862,0.00033883124706335366
392,3929,,0.7399036884307861,0.0003350909100845456
393,3939,,0.7405164837837219,0.00033584394259378314
394,3949,0.0018100962042808533,,
394,3949,,0.7466299533843994,0.0003308053419459611
395,3959,,0.7623190879821777,0.0003102376067545265
396,3969,,0.7810928821563721,0.0002892589254770428
397,3979,,0.7031787037849426,0.0003794818476308137
398,3989,,0.7728024125099182,0.00030080252327024937
399,3999,0.0008854262414388359,,
399,3999,,0.7346062660217285,0.0003442755260039121
400,4009,,0.7362008690834045,0.0003415199462324381
401,4019,,0.7575132250785828,0.0003202123334631324
402,4029,,0.7762680053710938,0.0002948121982626617
403,4039,,0.7304219603538513,0.00034886132925748825
404,4049,0.00110067508649081,,
404,4049,,0.7760156393051147,0.00029318491579033434
405,4059,,0.7532894611358643,0.0003192711155861616
406,4069,,0.7266971468925476,0.00035153888165950775
407,4079,,0.7665325999259949,0.0003071216633543372
408,4089,,0.7797233462333679,0.0002931059570983052
409,4099,0.0006149775581434369,,
409,4099,,0.6653341054916382,0.00043046922655776143
410,4109,,0.7608754634857178,0.00031841735471971333
411,4119,,0.7079569101333618,0.00038154731737449765
412,4129,,0.758480429649353,0.0003167243266943842
413,4139,,0.6260203719139099,0.0004685952444560826
414,4149,0.0014304807409644127,,
414,4149,,0.7875853180885315,0.00027928175404667854
415,4159,,0.7766355872154236,0.0002938931866083294
416,4169,,0.7321861386299133,0.0003460488223936409
417,4179,,0.7620471715927124,0.0003108426171820611
418,4189,,0.7586039900779724,0.00031502029742114246
419,4199,0.0007568171713501215,,
419,4199,,0.7506210207939148,0.0003226823464501649
420,4209,,0.7700812816619873,0.0003024763718713075
421,4219,,0.6935391426086426,0.0003941243630833924
422,4229,,0.7950617074966431,0.00027202730416320264
423,4239,,0.7184573411941528,0.0003622654767241329
424,4249,0.0016822783509269357,,
424,4249,,0.7868725061416626,0.0002806170959956944
425,4259,,0.6479131579399109,0.00044140388490632176
426,4269,,0.7683839201927185,0.0003052985412068665
427,4279,,0.7470059990882874,0.0003285421116743237
428,4289,,0.7376722693443298,0.0003370197955518961
429,4299,0.0014345354866236448,,
429,4299,,0.7491322159767151,0.0003247830318287015
430,4309,,0.7226026654243469,0.0003556900774128735
431,4319,,0.7912148833274841,0.0002779863425530493
432,4329,,0.5494491457939148,0.0005537772085517645
433,4339,,0.7704576253890991,0.0003051303210668266
434,4349,0.0006261130911298096,,
434,4349,,0.7443479895591736,0.0003315548528917134
435,4359,,0.750657320022583,0.00032339541940018535
436,4369,,0.7590011358261108,0.00031736947130411863
437,4379,,0.7568514943122864,0.0003171059943269938
438,4389,,0.7061645984649658,0.00038455278263427317
439,4399,0.0006477914866991341,,
439,4399,,0.7247132062911987,0.00035738080623559654
440,4409,,0.7728639841079712,0.0002961604914162308
441,4419,,0.7523578405380249,0.00032471149461343884
442,4429,,0.7870557308197021,0.0002799200883600861
443,4439,,0.7227922081947327,0.0003543130005709827
444,4449,0.0006937896832823753,,
444,4449,,0.6812655925750732,0.0004114012699574232
445,4459,,0.7665328979492188,0.00030909854103811085
446,4469,,0.7624211311340332,0.0003127393138129264
447,4479,,0.7151129841804504,0.00036764441756531596
448,4489,,0.7764012813568115,0.00029230862855911255
449,4499,0.0014143273001536727,,
449,4499,,0.743267297744751,0.00033258317853324115
450,4509,,0.6895225048065186,0.0003940665046684444
451,4519,,0.7938039898872375,0.00027486475300975144
452,4529,,0.779866635799408,0.00029122017440386117
453,4539,,0.6934937834739685,0.00038975951611064374
454,4549,0.0027434739749878645,,
454,4549,,0.7850503325462341,0.00028451846446841955
455,4559,,0.7514893412590027,0.00032140465918928385
456,4569,,0.7300631999969482,0.00035277195274829865
457,4579,,0.7762925028800964,0.0002938871330115944
458,4589,,0.7138320803642273,0.00037354574305936694
459,4599,0.0004000086337327957,,
459,4599,,0.7335008978843689,0.00034876514109782875
460,4609,,0.7563918232917786,0.0003176391765009612
461,4619,,0.7291024923324585,0.00034802957088686526
462,4629,,0.7802187204360962,0.00029137104866094887
463,4639,,0.7357031106948853,0.00034059115569107234
464,4649,0.0014948820462450385,,
464,4649,,0.701131284236908,0.00039148598443716764
465,4659,,0.7589974403381348,0.0003230308648198843
466,4669,,0.6672734618186951,0.0004224100848659873
467,4679,,0.801516056060791,0.0002633507829159498
468,4689,,0.7442161440849304,0.0003333007625769824
469,4699,0.0010081056971102953,,
469,4699,,0.734649121761322,0.00034416280686855316
470,4709,,0.7827268838882446,0.0002899224928114563
471,4719,,0.6265484094619751,0.00047066935803741217
472,4729,,0.7581236958503723,0.0003172873693984002
473,4739,,0.7335853576660156,0.00034804147435352206
474,4749,0.0009406695025973022,,
474,4749,,0.6717597842216492,0.00041863895603455603
475,4759,,0.7755189538002014,0.00029615816310979426
476,4769,,0.7660906910896301,0.00030341680394485593
477,4779,,0.7653635144233704,0.0003074139531236142
478,4789,,0.7579146027565002,0.0003122569469269365
479,4799,0.0009329461609013379,,
479,4799,,0.7350708246231079,0.0003436262777540833
480,4809,,0.7176984548568726,0.0003689871809910983
481,4819,,0.7131859660148621,0.0003716948558576405
482,4829,,0.7529433965682983,0.00032440488575957716
483,4839,,0.7783489227294922,0.00029009461286477745
484,4849,0.001416161423549056,,
484,4849,,0.7658947706222534,0.00030651333509013057
485,4859,,0.6767535209655762,0.00041510758455842733
486,4869,,0.7311314940452576,0.00035302992910146713
487,4879,,0.6294749975204468,0.00047216430539265275
488,4889,,0.7942736148834229,0.00027277457411400974
489,4899,0.0013305243337526917,,
489,4899,,0.7612914443016052,0.0003117354353889823
490,4909,,0.750498354434967,0.00032865942921489477
491,4919,,0.7544966340065002,0.0003168944385834038
492,4929,,0.7152886986732483,0.00037105000228621066
493,4939,,0.740207314491272,0.00034249931923113763
494,4949,0.0013560032239183784,,
494,4949,,0.7216371893882751,0.00035660964203998446
495,4959,,0.7316774725914001,0.0003494794655125588
496,4969,,0.7659449577331543,0.0003056810819543898
497,4979,,0.7163875699043274,0.0003676413034554571
498,4989,,0.7435651421546936,0.0003396382089704275
499,4999,0.0003610225103329867,,
499,4999,,0.650474488735199,0.000442861404735595
500,5009,,0.7519522905349731,0.00032623985316604376
501,5019,,0.7659062743186951,0.00030305341351777315
502,5029,,0.6594496965408325,0.00042734295129776
503,5039,,0.6969258785247803,0.00039628418744541705
504,5049,0.0031021321192383766,,
504,5049,,0.7402485609054565,0.0003405043389648199
505,5059,,0.7755626440048218,0.00029481382807716727
506,5069,,0.7064171433448792,0.0003764893626794219
507,5079,,0.7723919153213501,0.00030087263439781964
508,5089,,0.6707584261894226,0.0004189985920675099
509,5099,0.0008435737690888345,,
509,5099,,0.7058663964271545,0.0003805060696322471
510,5109,,0.729501485824585,0.0003542898630257696
511,5119,,0.7313681840896606,0.0003517601580824703
512,5129,,0.6865209341049194,0.00040472872206009924
513,5139,,0.7438235282897949,0.0003370368212927133
514,5149,0.0013038957258686423,,
514,5149,,0.7559787034988403,0.0003216839977540076
515,5159,,0.6816623210906982,0.00040517497109249234
516,5169,,0.7663036584854126,0.0003071498649660498
517,5179,,0.7538806200027466,0.00032193161314353347
518,5189,,0.728056788444519,0.0003478140279185027
519,5199,0.0012600027257576585,,
519,5199,,0.7738488912582397,0.00030069975764490664
520,5209,,0.608994722366333,0.0004911620053462684
521,5219,,0.701388955116272,0.00038889836287125945
522,5229,,0.7846437692642212,0.0002852551406249404
523,5239,,0.653319776058197,0.0004395349242258817
524,5249,0.001162906875833869,,
524,5249,,0.7634831070899963,0.0003143538488075137
525,5259,,0.5110527276992798,0.0006253544124774635
526,5269,,0.7563244104385376,0.0003260202065575868
527,5279,,0.6553252339363098,0.0004437571042217314
528,5289,,0.7012650966644287,0.00038389419205486774
529,5299,0.001272329012863338,,
529,5299,,0.762424111366272,0.0003131527337245643
530,5309,,0.7168696522712708,0.00036854419158771634
531,5319,,0.7358621954917908,0.0003439921129029244
532,5329,,0.6789344549179077,0.000414535024901852
533,5339,,0.7757412791252136,0.0002972422225866467
534,5349,0.0014012290630489588,,
534,5349,,0.6084764003753662,0.0005004366976208985
535,5359,,0.6786700487136841,0.00041650235652923584
536,5369,,0.7194790840148926,0.00036512306542135775
537,5379,,0.42592406272888184,0.0007053453009575605
538,5389,,0.765892744064331,0.0003083567426074296
539,5399,0.0026571997441351414,,
539,5399,,0.508170485496521,0.0006164179067127407
540,5409,,0.7776834964752197,0.00029330284451134503
541,5419,,0.7643074989318848,0.00031015771673992276
542,5429,,0.7070107460021973,0.0003777589008677751
543,5439,,0.6704180240631104,0.00042238368769176304
544,5449,0.0005115359090268612,,
544,5449,,0.762798547744751,0.00031476153526455164
545,5459,,0.6385353803634644,0.00045667175436392426
546,5469,,0.7495993971824646,0.0003284171980340034
547,5479,,0.6254416108131409,0.00048290472477674484
548,5489,,0.7626959085464478,0.00031082879286259413
549,5499,0.0030265969689935446,,
549,5499,,0.7510018944740295,0.00032911915332078934
550,5509,,0.4512440860271454,0.0006864272290840745
551,5519,,0.686073899269104,0.0004064010863658041
552,5529,,0.7664722204208374,0.00030815499485470355
553,5539,,0.7533640265464783,0.00032358214957639575
554,5549,0.00029322263435460627,,
554,5549,,0.6172763705253601,0.00048620474990457296
555,5559,,0.7477750182151794,0.0003330060571897775
556,5569,,0.6893912553787231,0.0003970059333369136
557,5579,,0.7221726775169373,0.00036166119389235973
558,5589,,0.7329881191253662,0.00034961209166795015
559,5599,0.000936851545702666,,
559,5599,,0.6972497701644897,0.0003898597788065672
560,5609,,0.6826867461204529,0.00040841952431946993
561,5619,,0.7517634630203247,0.0003318303788546473
562,5629,,0.6165632605552673,0.0004844405921176076
563,5639,,0.7367672920227051,0.0003416942781768739
564,5649,0.0005992772057652473,,
564,5649,,0.7144542932510376,0.0003713193873409182
565,5659,,0.7842907905578613,0.0002860978711396456
566,5669,,0.6163720488548279,0.00048790377331897616
567,5679,,0.7037591338157654,0.00039262440986931324
568,5689,,0.6556766629219055,0.000451704632723704
569,5699,0.0012389819603413343,,
569,5699,,0.6406043767929077,0.00045831044553779066
570,5709,,0.6898084282875061,0.00040228970465250313
571,5719,,0.7357556819915771,0.0003479306469671428
572,5729,,0.5217155814170837,0.0006015638937242329
573,5739,,0.6760916113853455,0.00042137422133237123
574,5749,0.002926693996414542,,
574,5749,,0.7778701186180115,0.0002935848315246403
575,5759,,0.6239645481109619,0.0004851669946219772
576,5769,,0.7282357215881348,0.0003567208768799901
577,5779,,0.6456642150878906,0.0004544272378552705
578,5789,,0.7549589276313782,0.0003259751829318702
579,5799,0.0012432944495230913,,
579,5799,,0.6511545777320862,0.00045063666766509414
580,5809,,0.6928760409355164,0.00039289367850869894
581,5819,,0.7484452128410339,0.00033134224941022694
582,5829,,0.6370964646339417,0.0004688928893301636
583,5839,,0.6932913064956665,0.00039497786201536655
584,5849,0.000639740377664566,,
584,5849,,0.7405924201011658,0.0003441734006628394
585,5859,,0.7322825789451599,0.00034749432234093547
586,5869,,0.6131946444511414,0.0004870193370152265
587,5879,,0.7134647965431213,0.000376890558982268
588,5889,,0.7529706358909607,0.0003287045983597636
589,5899,0.000343654362950474,,
589,5899,,0.5341372489929199,0.0005890007014386356
590,5909,,0.7377400994300842,0.0003453618264757097
591,5919,,0.7146938443183899,0.0003748842282220721
592,5929,,0.703072726726532,0.00038477207999676466
593,5939,,0.7002993226051331,0.0003907958453055471
594,5949,0.0005703113856725395,,
594,5949,,0.7074273824691772,0.00038530907477252185
595,5959,,0.697212278842926,0.000395853043301031
596,5969,,0.7139423489570618,0.0003713664773385972
597,5979,,0.745639979839325,0.00033688091207295656
598,5989,,0.7101600766181946,0.00037831629742868245
599,5999,0.0011862883111461997,,
599,5999,,0.7137067914009094,0.0003737017104867846
600,6009,,0.7212831377983093,0.0003665874828584492
601,6019,,0.6942797899246216,0.00039383646799251437
602,6029,,0.7007902264595032,0.0003875332185998559
603,6039,,0.6878528594970703,0.0004055010504089296
604,6049,0.00021905568428337574,,
604,6049,,0.7288603186607361,0.000359377299901098
605,6059,,0.5985239148139954,0.0005216344725340605
606,6069,,0.694237470626831,0.00039767741691321135
607,6079,,0.7153947949409485,0.00037229209556244314
608,6089,,0.7053385376930237,0.00038463159580715
609,6099,0.000725206860806793,,
609,6099,,0.6795145273208618,0.0004163886478636414
610,6109,,0.6391263008117676,0.000463987875264138
611,6119,,0.7310486435890198,0.00035631784703582525
612,6129,,0.7145631909370422,0.0003760129911825061
613,6139,,0.6400340795516968,0.00046801118878647685
614,6149,0.0008816266781650484,,
614,6149,,0.7223811149597168,0.00036350905429571867
615,6159,,0.6936258673667908,0.0003981977642979473
616,6169,,0.6937108635902405,0.00040049292147159576
617,6179,,0.7037353515625,0.00038894411409273744
618,6189,,0.5370117425918579,0.00060099276015535
619,6199,0.0012122072512283921,,
619,6199,,0.6081110239028931,0.0005022460245527327
620,6209,,0.6995328664779663,0.00039202251355163753
621,6219,,0.5370321869850159,0.0005885647842660546
622,6229,,0.7159345746040344,0.00037906135548837483
623,6239,,0.5144726037979126,0.0006081894971430302
624,6249,0.00020414793107192963,,
624,6249,,0.6785891652107239,0.0004313593963161111
625,6259,,0.5668542385101318,0.0005552100483328104
626,6269,,0.6738840341567993,0.0004283754387870431
627,6279,,0.6703991889953613,0.0004284910100977868
628,6289,,0.6507529616355896,0.00045069545740261674
629,6299,0.001245019375346601,,
629,6299,,0.7042383551597595,0.00039150251541286707
630,6309,,0.5525721311569214,0.0005615338450297713
631,6319,,0.6995356678962708,0.0003971438854932785
632,6329,,0.6538799405097961,0.0004462495562620461
633,6339,,0.6500348448753357,0.00045495096128433943
634,6349,0.00044075920595787466,,
634,6349,,0.7055487036705017,0.0003859139105770737
635,6359,,0.5754300951957703,0.0005515257944352925
636,6369,,0.6419045925140381,0.00046007439959794283
637,6379,,0.7171126008033752,0.00037375561078079045
638,6389,,0.5869768261909485,0.0005347146652638912
639,6399,0.003136624116450548,,
639,6399,,0.5223298072814941,0.0006061667809262872
640,6409,,0.7022174000740051,0.0003911966923624277
641,6419,,0.4417285919189453,0.0006962232873775065
642,6429,,0.6831513047218323,0.00041700975270941854
643,6439,,0.6276481747627258,0.00048179723671637475
644,6449,0.0012348529417067766,,
644,6449,,0.7042533159255981,0.00038536544889211655
645,6459,,0.6042512655258179,0.0005175023106858134
646,6469,,0.5742139220237732,0.0005382096278481185
647,6479,,0.6239302754402161,0.0004932170268148184
648,6489,,0.5424920916557312,0.0005833492614328861
649,6499,0.0022110508289188147,,
649,6499,,0.6338770389556885,0.0004700188001152128
650,6509,,0.71944260597229,0.0003700419911183417
651,6519,,0.5866081714630127,0.0005325054517015815
652,6529,,0.6712852716445923,0.0004276546824257821
653,6539,,0.6998899579048157,0.0003938254085369408
654,6549,0.0020859811920672655,,
654,6549,,0.5836246609687805,0.000528574048075825
655,6559,,0.5875251293182373,0.0005363593227230012
656,6569,,0.527045488357544,0.0006149886758066714
657,6579,,0.671254575252533,0.00043110220576636493
658,6589,,0.6236680746078491,0.0004925865796394646
659,6599,0.0005064060096628964,,
659,6599,,0.6629564166069031,0.0004416213487274945
660,6609,,0.6429352760314941,0.0004692286893259734
661,6619,,0.602149248123169,0.0005188973154872656
662,6629,,0.6615290641784668,0.0004416029551066458
663,6639,,0.5792980790138245,0.000543455476872623
664,6649,0.001254438073374331,,
664,6649,,0.6582761406898499,0.00044628954492509365
665,6659,,0.7056456804275513,0.0003866177867166698
666,6669,,0.6045382022857666,0.000512941274791956
667,6679,,0.6499412655830383,0.00045664573553949594
668,6689,,0.6306580901145935,0.0004821736365556717
669,6699,0.0014384763780981302,,
669,6699,,0.6923137903213501,0.00040378369158133864
670,6709,,0.5957169532775879,0.000524222559761256
671,6719,,0.6705247759819031,0.0004344153276178986
672,6729,,0.6591552495956421,0.00044243066804483533
673,6739,,0.609280526638031,0.0005118801491335034
674,6749,0.001024522352963686,,
674,6749,,0.6250522136688232,0.0004888658877462149
675,6759,,0.5721761584281921,0.000540875073056668
676,6769,,0.6134697198867798,0.000507691060192883
677,6779,,0.6442215442657471,0.00046322945854626596
678,6789,,0.5767348408699036,0.0005526625318452716
679,6799,0.00047825221554376185,,
679,6799,,0.5998346209526062,0.0005138899432495236
680,6809,,0.6751507520675659,0.00042317318730056286
681,6819,,0.6165748238563538,0.0004992645117454231
682,6829,,0.5536574125289917,0.0005779394414275885
683,6839,,0.6601466536521912,0.00044849395635537803
684,6849,0.0012517183786258101,,
684,6849,,0.6092396378517151,0.00050960952648893
685,6859,,0.5086500644683838,0.0006247630226425827
686,6869,,0.5827592015266418,0.0005396048072725534
687,6879,,0.684872031211853,0.00041356589645147324
688,6889,,0.6141073107719421,0.0005031966138631105
689,6899,0.0004928188282065094,,
689,6899,,0.6017143130302429,0.0005135362152941525
690,6909,,0.6322463750839233,0.0004808141675312072
691,6919,,0.48403042554855347,0.000658299948554486
692,6929,,0.6505458354949951,0.0004653791256714612
693,6939,,0.47322380542755127,0.0006771156913600862
694,6949,0.0009738270309753716,,
694,6949,,0.6133870482444763,0.0005036426009610295
695,6959,,0.6332481503486633,0.00047093353350646794
696,6969,,0.5743169188499451,0.0005518145044334233
697,6979,,0.6173588633537292,0.0005008793668821454
698,6989,,0.5377001166343689,0.0005942824645899236
699,6999,0.0014590681530535221,,
699,6999,,0.6520993113517761,0.000461088347947225
